codigo_depto,depto,cod_entidad,entidad,anualidad,matematicas,lectura
76,Valle del Cauca,76113,Bugalagrande,2015,47.97,48.82
76,Valle del Cauca,76111,Guadalajara de Buga,2015,50.79,51.55
76,Valle del Cauca,76109,Buenaventura,2015,43.49,45.28
76,Valle del Cauca,76100,Bolívar,2015,47.31,49.25
76,Valle del Cauca,76054,Argelia,2015,47.05,48.92
76,Valle del Cauca,76041,Ansermanuevo,2015,46.66,47.4
76,Valle del Cauca,76036,Andalucía,2015,49.14,48.07
76,Valle del Cauca,76020,Alcalá,2015,45.17,46.59
76,Valle del Cauca,76001,Cali,2015,52.11,52.61
76,Valle del Cauca,76000,Valle del Cauca,2015,49.85,50.53
76,Valle del Cauca,76845,Ulloa,2015,48.56,50.28
76,Valle del Cauca,76834,Tuluá,2015,50.12,51.21
76,Valle del Cauca,76828,Trujillo,2015,45.46,47.52
76,Valle del Cauca,76823,Toro,2015,47.29,48.32
76,Valle del Cauca,76736,Sevilla,2015,49.71,50.6
76,Valle del Cauca,76670,San Pedro,2015,46.4,47.84
76,Valle del Cauca,76622,Roldanillo,2015,50.79,51.2
76,Valle del Cauca,76616,Riofrío,2015,47.26,48.69
76,Valle del Cauca,76606,Restrepo,2015,47.16,48.71
76,Valle del Cauca,76563,Pradera,2015,47.72,48.79
76,Valle del Cauca,76520,Palmira,2015,52.48,52.32
76,Valle del Cauca,76497,Obando,2015,46.25,48.43
76,Valle del Cauca,76403,La Victoria,2015,46.83,48.47
76,Valle del Cauca,76400,La Unión,2015,49.38,49.98
76,Valle del Cauca,76377,La Cumbre,2015,49.14,49.86
76,Valle del Cauca,76364,Jamundí,2015,51.18,51.36
76,Valle del Cauca,76892,Yumbo,2015,48.05,49.06
76,Valle del Cauca,76890,Yotoco,2015,48.83,50.46
76,Valle del Cauca,76869,Vijes,2015,48.26,49.32
76,Valle del Cauca,76863,Versalles,2015,44.81,46.06
76,Valle del Cauca,76895,Zarzal,2015,48.38,49.85
68,Santander,68669,San Andrés,2015,48.49,48.05
68,Santander,68655,Sabana de Torres,2015,48.44,48.49
68,Santander,68615,Rionegro,2015,47.45,47.48
68,Santander,68575,Puerto Wilches,2015,41.91,43.47
68,Santander,68573,Puerto Parra,2015,44.16,45.56
68,Santander,68572,Puente Nacional,2015,52.94,50.74
68,Santander,68549,Pinchote,2015,49.48,49.03
68,Santander,68547,Piedecuesta,2015,53.86,52.78
68,Santander,68533,Páramo,2015,52.73,51.81
68,Santander,68524,Palmas del Socorro,2015,54.7,53.54
68,Santander,68522,Palmar,2015,49.85,50.04
68,Santander,68502,Onzaga,2015,45.61,45.41
68,Santander,68500,Oiba,2015,53.39,50.63
68,Santander,68498,Ocamonte,2015,53.88,52.02
68,Santander,68468,Molagavita,2015,44.95,45.23
68,Santander,68464,Mogotes,2015,50.79,47.15
68,Santander,68444,Matanza,2015,45.96,46.05
68,Santander,68432,Málaga,2015,55.06,52.04
68,Santander,68425,Macaravita,2015,46.02,43.85
68,Santander,68418,Los Santos,2015,49.69,48.26
68,Santander,68406,Lebrija,2015,52.2,50.08
68,Santander,68397,La Paz,2015,49.52,45.46
68,Santander,68385,Landázuri,2015,47.62,48.13
68,Santander,68377,La Belleza,2015,51.39,49.59
68,Santander,68370,Jordán,2015,40.67,43.78
68,Santander,68368,Jesús María,2015,54.39,52.32
68,Santander,68344,Hato,2015,45.19,47.14
68,Santander,68327,Güepsa,2015,47.94,47.19
68,Santander,68324,Guavatá,2015,45.46,45.74
68,Santander,68322,Guapotá,2015,53.41,48.41
68,Santander,68320,Guadalupe,2015,51.28,48.91
68,Santander,68318,Guaca,2015,46.54,43.87
68,Santander,68307,Girón,2015,52.39,51.24
68,Santander,68298,Gámbita,2015,50.19,45.69
68,Santander,68296,Galán,2015,51.13,48.83
68,Santander,68276,Floridablanca,2015,56.43,54.23
68,Santander,68271,Florián,2015,48.97,46.7
68,Santander,68266,Enciso,2015,52.93,49.76
68,Santander,68264,Encino,2015,47.89,48.09
68,Santander,68255,El Playón,2015,48.92,47.55
68,Santander,68250,El Peñón,2015,45.18,44.73
68,Santander,68245,El Guacamayo,2015,54.86,50.05
68,Santander,68235,El Carmen de Chucurí,2015,44.89,46.65
68,Santander,68229,Curití,2015,49.02,48.97
68,Santander,68217,Coromoro,2015,46.11,44.23
68,Santander,68211,Contratación,2015,53.67,50.9
68,Santander,68209,Confines,2015,48.5,49.35
68,Santander,68207,Concepción,2015,53.82,49.05
68,Santander,68190,Cimitarra,2015,45.91,47.14
68,Santander,68179,Chipatá,2015,49.4,48.57
68,Santander,68176,Chima,2015,56.04,50.61
68,Santander,68169,Charta,2015,55.63,54.19
68,Santander,68167,Charalá,2015,54.73,51.81
68,Santander,68162,Cerrito,2015,50.87,49.5
68,Santander,68160,Cepitá,2015,41.94,44.03
68,Santander,68152,Carcasí,2015,46.94,47.65
68,Santander,68147,Capitanejo,2015,47.73,46.22
68,Santander,68132,California,2015,46.43,46.9
68,Santander,68121,Cabrera,2015,50.26,50.53
68,Santander,68101,Bolívar,2015,48.97,48.08
68,Santander,68092,Betulia,2015,51.38,50.49
68,Santander,68081,Barrancabermeja,2015,50.52,50.53
68,Santander,68079,Barichara,2015,53.19,51.59
68,Santander,68077,Barbosa,2015,51.72,50.83
68,Santander,68861,Vélez,2015,49.82,49.55
68,Santander,68855,Valle de San José,2015,49.23,48.12
68,Santander,68820,Tona,2015,48.34,47.75
68,Santander,68780,Suratá,2015,54.78,48.89
68,Santander,68773,Sucre,2015,51.15,48.76
68,Santander,68770,Suaita,2015,49.45,47.49
68,Santander,68755,Socorro,2015,54.11,51.93
68,Santander,68745,Simacota,2015,48.08,47.34
68,Santander,68720,Santa Helena del Opón,2015,47.35,45.24
68,Santander,68705,Santa Bárbara,2015,46.87,48.43
68,Santander,68689,San Vicente de Chucurí,2015,48.91,48.68
68,Santander,68686,San Miguel,2015,44.29,44.77
68,Santander,68684,San José de Miranda,2015,52.49,48.64
68,Santander,68682,San Joaquín,2015,47.3,47.03
68,Santander,68679,San Gil,2015,53.68,52.08
68,Santander,68673,San Benito,2015,47.04,47.25
68,Santander,68872,Villanueva,2015,52.39,50.2
68,Santander,68867,Vetas,2015,49.46,48.73
68,Santander,68051,Aratoca,2015,45.87,46.49
68,Santander,68020,Albania,2015,46.43,48.25
68,Santander,68013,Aguada,2015,54.12,50.2
68,Santander,68001,Bucaramanga,2015,57.36,54.52
68,Santander,68000,Santander,2015,52.94,51.23
68,Santander,68895,Zapatoca,2015,51.41,49.04
70,Sucre,70400,La Unión,2015,48.94,47.19
70,Sucre,70265,Guaranda,2015,42.98,44.27
70,Sucre,70235,Galeras,2015,46.97,47.45
70,Sucre,70233,El Roble,2015,44.9,43.95
70,Sucre,70230,Chalán,2015,39.18,43.31
70,Sucre,70221,Coveñas,2015,42.36,44.27
70,Sucre,70215,Corozal,2015,49.51,49.46
70,Sucre,70204,Colosó,2015,43.66,43.45
70,Sucre,70124,Caimito,2015,44.03,44.02
70,Sucre,70110,Buenavista,2015,48.99,47.11
70,Sucre,70001,Sincelejo,2015,49.94,49.37
70,Sucre,70000,Sucre,2015,47.38,47.16
70,Sucre,70702,San Juan de Betulia,2015,45.59,46.2
70,Sucre,70678,San Benito Abad,2015,40.69,42.16
70,Sucre,70670,Sampués,2015,43.96,44.84
70,Sucre,70523,Palmito,2015,45.21,44.06
70,Sucre,70508,Ovejas,2015,43.58,45.05
70,Sucre,70473,Morroa,2015,47.84,48.63
70,Sucre,70429,Majagual,2015,41.73,43.15
70,Sucre,70418,Los Palmitos,2015,45.78,45.23
70,Sucre,70742,San Luis de Sincé,2015,49.79,48.67
70,Sucre,70717,San Pedro,2015,49.9,48.49
70,Sucre,70713,San Onofre,2015,44.14,44.04
70,Sucre,70708,San Marcos,2015,45.39,46.05
70,Sucre,70820,Santiago de Tolú,2015,47.41,46.66
70,Sucre,70771,Sucre,2015,44.99,45.81
70,Sucre,70823,Tolú Viejo,2015,44.33,45.31
66,Risaralda,66318,Guática,2015,48.41,48.61
66,Risaralda,66170,Dosquebradas,2015,51.95,51.72
66,Risaralda,66088,Belén de Umbría,2015,48.2,48.88
66,Risaralda,66075,Balboa,2015,50.06,50.06
66,Risaralda,66045,Apía,2015,44.78,47.18
66,Risaralda,66001,Pereira,2015,51.72,51.83
66,Risaralda,66000,Risaralda,2015,50.76,50.82
66,Risaralda,66687,Santuario,2015,50.09,50.54
66,Risaralda,66682,Santa Rosa de Cabal,2015,52.57,51.58
66,Risaralda,66594,Quinchía,2015,46.42,47.79
66,Risaralda,66572,Pueblo Rico,2015,40.55,42.2
66,Risaralda,66456,Mistrató,2015,41.92,45.16
66,Risaralda,66440,Marsella,2015,47.22,47.6
66,Risaralda,66400,La Virginia,2015,49.01,49.64
66,Risaralda,66383,La Celia,2015,44.63,47.31
52,Nariño,52885,Yacuanquer,2015,52.59,50.66
54,Norte de Santander,54239,Durania,2015,46.49,44.07
54,Norte de Santander,54223,Cucutilla,2015,48.3,47.03
54,Norte de Santander,54206,Convención,2015,49.72,49.53
54,Norte de Santander,54174,Chitagá,2015,48.83,48.67
54,Norte de Santander,54172,Chinácota,2015,53.36,51.86
54,Norte de Santander,54128,Cachirá,2015,50.63,48.03
54,Norte de Santander,54125,Cácota,2015,47.42,48.0
54,Norte de Santander,54109,Bucarasica,2015,47.66,46.19
54,Norte de Santander,54099,Bochalema,2015,52.02,49.08
54,Norte de Santander,54051,Arboledas,2015,47.88,46.87
54,Norte de Santander,54003,Ábrego,2015,50.19,48.98
54,Norte de Santander,54001,Cúcuta,2015,51.6,50.5
54,Norte de Santander,54000,Norte de Santander,2015,51.47,50.07
54,Norte de Santander,54553,Puerto Santander,2015,44.97,44.91
54,Norte de Santander,54520,Pamplonita,2015,51.19,49.04
54,Norte de Santander,54518,Pamplona,2015,53.95,52.89
54,Norte de Santander,54498,Ocaña,2015,51.92,50.77
54,Norte de Santander,54480,Mutiscua,2015,54.18,48.47
54,Norte de Santander,54418,Lourdes,2015,49.6,49.23
54,Norte de Santander,54405,Los Patios,2015,52.4,50.98
54,Norte de Santander,54398,La Playa,2015,46.29,46.84
54,Norte de Santander,54385,La Esperanza,2015,46.41,46.47
54,Norte de Santander,54377,Labateca,2015,49.01,47.57
54,Norte de Santander,54347,Herrán,2015,50.48,50.7
54,Norte de Santander,54344,Hacarí,2015,41.8,43.72
54,Norte de Santander,54313,Gramalote,2015,47.58,47.91
54,Norte de Santander,54261,El Zulia,2015,46.66,47.18
54,Norte de Santander,54250,El Tarra,2015,44.04,45.19
54,Norte de Santander,54245,El Carmen,2015,45.86,46.4
54,Norte de Santander,54800,Teorama,2015,42.88,44.04
54,Norte de Santander,54743,Silos,2015,49.88,48.41
54,Norte de Santander,54720,Sardinata,2015,48.29,47.6
54,Norte de Santander,54680,Santiago,2015,43.12,45.38
54,Norte de Santander,54673,San Cayetano,2015,44.53,44.91
54,Norte de Santander,54670,San Calixto,2015,43.72,46.97
54,Norte de Santander,54660,Salazar,2015,51.12,47.58
54,Norte de Santander,54599,Ragonvalia,2015,49.5,47.0
54,Norte de Santander,54874,Villa del Rosario,2015,50.3,50.08
54,Norte de Santander,54871,Villa Caro,2015,46.88,46.55
54,Norte de Santander,54820,Toledo,2015,48.22,46.87
54,Norte de Santander,54810,Tibú,2015,47.08,46.63
63,Quindío,63470,Montenegro,2015,46.47,47.38
63,Quindío,63401,La Tebaida,2015,46.7,47.68
63,Quindío,63302,Génova,2015,47.43,49.15
63,Quindío,63272,Filandia,2015,49.43,49.72
63,Quindío,63594,Quimbaya,2015,48.76,49.28
63,Quindío,63548,Pijao,2015,48.4,49.75
63,Quindío,63212,Córdoba,2015,45.98,46.76
63,Quindío,63190,Circasia,2015,50.08,50.11
63,Quindío,63130,Calarcá,2015,49.66,49.89
63,Quindío,63111,Buenavista,2015,45.15,47.1
63,Quindío,63001,Armenia,2015,51.97,51.79
63,Quindío,63000,Quindío,2015,50.27,50.2
63,Quindío,63690,Salento,2015,49.58,49.32
52,Nariño,52685,San Bernardo,2015,55.59,52.43
52,Nariño,52683,Sandoná,2015,54.91,51.2
52,Nariño,52678,Samaniego,2015,54.16,51.49
52,Nariño,52621,Roberto Payán,2015,39.44,42.35
52,Nariño,52612,Ricaurte,2015,48.11,47.3
52,Nariño,52585,Pupiales,2015,54.56,53.3
52,Nariño,52573,Puerres,2015,54.67,53.45
52,Nariño,52565,Providencia,2015,52.12,50.91
52,Nariño,52560,Potosí,2015,51.21,50.83
52,Nariño,52540,Policarpa,2015,54.48,51.49
52,Nariño,52520,Francisco Pizarro,2015,42.19,44.36
52,Nariño,52506,Ospina,2015,56.69,54.14
52,Nariño,52490,Olaya Herrera,2015,39.94,42.34
52,Nariño,52480,Nariño,2015,51.56,50.94
52,Nariño,52473,Mosquera,2015,43.18,43.0
52,Nariño,52435,Mallama,2015,49.83,48.98
52,Nariño,52788,Tangua,2015,51.07,50.67
52,Nariño,52786,Taminango,2015,50.85,49.2
52,Nariño,52720,Sapuyes,2015,54.14,51.52
52,Nariño,52699,Santacruz,2015,50.76,50.35
52,Nariño,52696,Santa Bárbara,2015,38.55,40.67
52,Nariño,52694,San Pedro de Cartago,2015,49.88,49.63
52,Nariño,52693,San Pablo,2015,58.09,53.36
52,Nariño,52687,San Lorenzo,2015,49.87,49.63
52,Nariño,52838,Túquerres,2015,54.84,52.87
52,Nariño,52835,San Andrés de Tumaco,2015,41.06,42.76
52,Nariño,52427,Magüi,2015,39.18,42.08
52,Nariño,52418,Los Andes,2015,51.99,51.25
52,Nariño,52411,Linares,2015,52.91,49.26
52,Nariño,52405,Leiva,2015,48.49,47.05
52,Nariño,52399,La Unión,2015,52.42,50.56
52,Nariño,52390,La Tola,2015,39.43,39.71
52,Nariño,52385,La Llanada,2015,50.76,48.95
52,Nariño,52381,La Florida,2015,49.65,48.83
52,Nariño,52378,La Cruz,2015,61.72,53.26
52,Nariño,52356,Ipiales,2015,54.6,52.58
52,Nariño,52354,Imués,2015,54.25,49.54
52,Nariño,52352,Iles,2015,53.44,51.02
52,Nariño,52323,Gualmatán,2015,56.99,54.34
52,Nariño,52320,Guaitarilla,2015,55.66,52.88
52,Nariño,52317,Guachucal,2015,53.5,51.48
52,Nariño,52287,Funes,2015,49.69,50.34
52,Nariño,52260,El Tambo,2015,53.82,52.07
52,Nariño,52258,El Tablón de Gómez,2015,51.43,51.23
52,Nariño,52256,El Rosario,2015,48.55,46.9
52,Nariño,52254,El Peñol,2015,53.1,50.35
52,Nariño,52250,El Charco,2015,39.0,41.33
52,Nariño,52240,Chachagüí,2015,51.38,49.71
52,Nariño,52233,Cumbitara,2015,46.25,47.59
52,Nariño,52227,Cumbal,2015,51.14,49.64
52,Nariño,52224,Cuaspud,2015,48.1,49.08
52,Nariño,52215,Córdoba,2015,50.3,48.86
52,Nariño,52210,Contadero,2015,51.43,51.61
52,Nariño,52207,Consacá,2015,53.41,50.84
52,Nariño,52203,Colón,2015,67.67,54.65
52,Nariño,52110,Buesaco,2015,52.43,51.6
52,Nariño,52083,Belén,2015,61.79,54.98
52,Nariño,52079,Barbacoas,2015,41.65,43.47
52,Nariño,52051,Arboleda,2015,50.74,49.67
52,Nariño,52036,Ancuyá,2015,54.43,51.57
52,Nariño,52022,Aldana,2015,54.19,52.5
52,Nariño,52019,Albán,2015,52.69,49.38
52,Nariño,52001,Pasto,2015,55.21,53.77
52,Nariño,52000,Nariño,2015,50.77,49.47
50,Meta,50270,El Dorado,2015,45.27,46.33
50,Meta,50251,El Castillo,2015,47.36,46.95
50,Meta,50245,El Calvario,2015,50.02,47.82
50,Meta,50226,Cumaral,2015,50.54,49.69
50,Meta,50223,Cubarral,2015,47.68,47.86
50,Meta,50150,Castilla La Nueva,2015,49.27,47.77
50,Meta,50124,Cabuyaro,2015,46.22,46.42
50,Meta,50110,Barranca de Upía,2015,43.22,45.12
50,Meta,50006,Acacías,2015,50.31,49.96
50,Meta,50001,Villavicencio,2015,51.44,50.9
50,Meta,50000,Meta,2015,50.97,50.07
50,Meta,50683,San Juan de Arama,2015,46.28,46.92
50,Meta,50680,San Carlos de Guaroa,2015,47.73,47.1
50,Meta,50606,Restrepo,2015,49.0,48.94
50,Meta,50590,Puerto Rico,2015,44.78,44.29
50,Meta,50577,Puerto Lleras,2015,49.47,47.28
50,Meta,50573,Puerto López,2015,49.35,48.82
50,Meta,50568,Puerto Gaitán,2015,46.77,47.36
50,Meta,50450,Puerto Concordia,2015,47.91,45.65
50,Meta,50400,Lejanías,2015,47.74,46.85
50,Meta,50370,Uribe,2015,47.95,46.95
50,Meta,50350,La Macarena,2015,47.29,45.57
50,Meta,50330,Mesetas,2015,48.73,48.55
50,Meta,50325,Mapiripán,2015,46.85,46.65
50,Meta,50318,Guamal,2015,50.88,50.51
50,Meta,50313,Granada,2015,50.23,49.4
50,Meta,50287,Fuente de Oro,2015,46.7,47.35
50,Meta,50689,San Martín,2015,50.01,49.49
50,Meta,50686,San Juanito,2015,49.0,49.87
50,Meta,50711,Vistahermosa,2015,46.83,47.75
47,Magdalena,47798,Tenerife,2015,43.49,44.51
47,Magdalena,47745,Sitionuevo,2015,44.08,45.53
47,Magdalena,47720,Santa Bárbara de Pinto,2015,41.61,42.83
47,Magdalena,47707,Santa Ana,2015,43.65,44.15
47,Magdalena,47980,Zona Bananera,2015,40.3,42.67
47,Magdalena,47960,Zapayán,2015,42.05,41.82
47,Magdalena,47703,San Zenón,2015,42.8,43.59
47,Magdalena,47692,San Sebastián de Buenavista,2015,44.46,45.57
47,Magdalena,47675,Salamina,2015,42.54,45.23
47,Magdalena,47660,Sabanas de San Ángel,2015,41.22,41.32
47,Magdalena,47605,Remolino,2015,42.37,42.76
47,Magdalena,47570,Puebloviejo,2015,39.75,40.93
47,Magdalena,47555,Plato,2015,44.14,44.75
47,Magdalena,47551,Pivijay,2015,45.39,45.39
47,Magdalena,47545,Pijiño del Carmen,2015,44.54,44.58
47,Magdalena,47541,Pedraza,2015,40.49,41.88
47,Magdalena,47460,Nueva Granada,2015,42.67,43.79
47,Magdalena,47318,Guamal,2015,43.46,44.42
47,Magdalena,47288,Fundación,2015,45.27,45.69
47,Magdalena,47268,El Retén,2015,40.36,42.52
47,Magdalena,47258,El Piñón,2015,41.36,42.92
47,Magdalena,47245,El Banco,2015,44.61,45.22
47,Magdalena,47205,Concordia,2015,41.88,43.04
47,Magdalena,47189,Ciénaga,2015,43.61,44.84
47,Magdalena,47170,Chibolo,2015,42.25,43.59
47,Magdalena,47161,Cerro San Antonio,2015,39.48,41.41
47,Magdalena,47058,Ariguaní,2015,44.52,45.29
47,Magdalena,47053,Aracataca,2015,41.99,43.32
47,Magdalena,47030,Algarrobo,2015,39.47,42.25
47,Magdalena,47001,Santa Marta,2015,46.43,47.85
47,Magdalena,47000,Magdalena,2015,44.67,45.82
41,Huila,41551,Pitalito,2015,51.87,51.08
41,Huila,41548,Pital,2015,48.14,48.74
41,Huila,41530,Palestina,2015,47.75,48.16
41,Huila,41524,Palermo,2015,50.27,48.71
41,Huila,41518,Paicol,2015,57.51,50.68
41,Huila,41503,Oporapa,2015,49.58,48.48
41,Huila,41483,Nátaga,2015,45.61,45.47
41,Huila,41396,La Plata,2015,49.79,49.96
41,Huila,41378,La Argentina,2015,49.36,49.32
41,Huila,41359,Isnos,2015,49.78,49.34
41,Huila,41357,Iquira,2015,47.27,48.26
41,Huila,41349,Hobo,2015,45.43,47.03
41,Huila,41319,Guadalupe,2015,46.08,46.76
41,Huila,41306,Gigante,2015,51.49,48.93
41,Huila,41298,Garzón,2015,50.32,50.33
41,Huila,41244,Elías,2015,51.04,50.52
41,Huila,41799,Tello,2015,46.17,46.85
41,Huila,41797,Tesalia,2015,50.54,49.04
41,Huila,41791,Tarqui,2015,48.01,48.64
41,Huila,41770,Suaza,2015,48.64,49.3
41,Huila,41676,Santa María,2015,49.83,48.78
41,Huila,41668,San Agustín,2015,50.61,49.39
41,Huila,41660,Saladoblanco,2015,49.86,48.66
41,Huila,41615,Rivera,2015,48.86,48.88
41,Huila,41885,Yaguará,2015,49.01,47.44
41,Huila,41872,Villavieja,2015,46.9,49.04
41,Huila,41807,Timaná,2015,49.34,49.82
41,Huila,41801,Teruel,2015,50.65,47.57
41,Huila,41206,Colombia,2015,46.64,45.85
41,Huila,41132,Campoalegre,2015,48.23,48.51
41,Huila,41078,Baraya,2015,46.78,47.13
41,Huila,41026,Altamira,2015,51.93,52.38
41,Huila,41020,Algeciras,2015,49.15,48.83
41,Huila,41016,Aipe,2015,45.55,45.81
41,Huila,41013,Agrado,2015,50.94,49.5
41,Huila,41006,Acevedo,2015,46.24,47.59
41,Huila,41001,Neiva,2015,52.79,51.78
41,Huila,41000,Huila,2015,50.6,49.73
44,La Guajira,44378,Hatonuevo,2015,43.12,44.74
44,La Guajira,44279,Fonseca,2015,46.11,47.0
44,La Guajira,44110,El Molino,2015,46.18,46.13
44,La Guajira,44098,Distracción,2015,41.0,42.72
44,La Guajira,44090,Dibulla,2015,41.51,43.85
44,La Guajira,44078,Barrancas,2015,44.16,45.0
44,La Guajira,44035,Albania,2015,46.33,47.66
44,La Guajira,44001,Riohacha,2015,44.58,46.08
44,La Guajira,44000,La Guajira,2015,45.04,45.88
44,La Guajira,44650,San Juan del Cesar,2015,47.57,47.9
44,La Guajira,44560,Manaure,2015,41.79,42.7
44,La Guajira,44430,Maicao,2015,44.11,45.02
44,La Guajira,44420,La Jagua del Pilar,2015,41.08,43.8
44,La Guajira,44855,Urumita,2015,46.91,47.2
44,La Guajira,44847,Uribia,2015,41.25,42.71
44,La Guajira,44874,Villanueva,2015,46.82,46.95
27,Chocó,27245,El Carmen de Atrato,2015,48.38,48.75
27,Chocó,27205,Condoto,2015,42.98,42.88
27,Chocó,27160,Cértegui,2015,41.65,41.5
27,Chocó,27150,Carmen del Darién,2015,34.55,36.65
27,Chocó,27135,El Cantón del San Pablo,2015,41.24,42.17
27,Chocó,27099,Bojayá,2015,39.61,39.85
27,Chocó,27077,Bajo Baudó,2015,40.35,42.65
27,Chocó,27075,Bahía Solano,2015,43.01,45.66
27,Chocó,27073,Bagadó,2015,37.97,39.86
27,Chocó,27050,Atrato,2015,39.99,41.52
27,Chocó,27025,Alto Baudó,2015,34.74,36.71
27,Chocó,27006,Acandí,2015,39.39,42.03
27,Chocó,27001,Quibdó,2015,41.68,44.22
27,Chocó,27000,Chocó,2015,41.94,43.64
27,Chocó,27800,Unguía,2015,44.55,42.38
27,Chocó,27787,Tadó,2015,38.12,41.33
27,Chocó,27745,Sipí,2015,36.07,38.79
27,Chocó,27660,San José del Palmar,2015,46.85,48.25
27,Chocó,27615,Riosucio,2015,39.4,41.49
27,Chocó,27600,Río Quito,2015,40.18,40.99
27,Chocó,27580,Río Iró,2015,36.86,38.44
27,Chocó,27495,Nuquí,2015,39.83,43.34
27,Chocó,27491,Nóvita,2015,41.02,40.8
27,Chocó,27450,Medio San Juan,2015,41.2,42.45
27,Chocó,27430,Medio Baudó,2015,38.56,41.09
27,Chocó,27425,Medio Atrato,2015,29.0,39.0
27,Chocó,27413,Lloró,2015,36.05,38.03
27,Chocó,27372,Juradó,2015,38.24,40.59
27,Chocó,27361,Istmina,2015,43.64,44.97
27,Chocó,27250,El Litoral del San Juan,2015,37.33,39.94
27,Chocó,27810,Unión Panamericana,2015,40.49,41.64
27,Chocó,27810,Unión Panamericana,2016,40.84,45.82
27,Chocó,27250,El Litoral del San Juan,2016,33.41,38.74
27,Chocó,27361,Istmina,2016,44.4,47.62
27,Chocó,27372,Juradó,2016,35.81,39.77
27,Chocó,27413,Lloró,2016,37.89,43.04
27,Chocó,27425,Medio Atrato,2016,29.75,30.13
27,Chocó,27430,Medio Baudó,2016,36.83,42.44
27,Chocó,27450,Medio San Juan,2016,38.74,43.51
27,Chocó,27491,Nóvita,2016,48.2,50.24
27,Chocó,27495,Nuquí,2016,35.46,40.55
27,Chocó,27580,Río Iró,2016,39.63,41.6
27,Chocó,27600,Río Quito,2016,36.48,41.73
27,Chocó,27615,Riosucio,2016,37.2,41.36
27,Chocó,27660,San José del Palmar,2016,47.03,50.92
27,Chocó,27745,Sipí,2016,44.0,37.0
27,Chocó,27787,Tadó,2016,39.92,44.12
27,Chocó,27800,Unguía,2016,41.32,43.38
27,Chocó,27000,Chocó,2016,39.15,44.68
27,Chocó,27001,Quibdó,2016,41.73,45.65
27,Chocó,27006,Acandí,2016,38.8,43.51
27,Chocó,27025,Alto Baudó,2016,33.72,36.84
27,Chocó,27050,Atrato,2016,38.5,42.59
27,Chocó,27073,Bagadó,2016,38.28,41.89
27,Chocó,27075,Bahía Solano,2016,41.75,46.44
27,Chocó,27077,Bajo Baudó,2016,37.53,40.97
27,Chocó,27099,Bojayá,2016,33.93,38.66
27,Chocó,27135,El Cantón del San Pablo,2016,38.69,43.57
27,Chocó,27150,Carmen del Darién,2016,34.12,38.39
27,Chocó,27160,Cértegui,2016,38.6,42.05
27,Chocó,27205,Condoto,2016,41.85,45.03
27,Chocó,27245,El Carmen de Atrato,2016,53.03,53.53
44,La Guajira,44874,Villanueva,2016,47.66,50.67
44,La Guajira,44847,Uribia,2016,38.77,43.33
44,La Guajira,44855,Urumita,2016,47.96,50.81
44,La Guajira,44420,La Jagua del Pilar,2016,43.25,47.0
44,La Guajira,44430,Maicao,2016,42.99,46.15
44,La Guajira,44560,Manaure,2016,38.15,42.45
44,La Guajira,44650,San Juan del Cesar,2016,48.87,50.41
44,La Guajira,44000,La Guajira,2016,42.64,46.83
44,La Guajira,44001,Riohacha,2016,44.82,47.92
44,La Guajira,44035,Albania,2016,46.22,48.68
44,La Guajira,44078,Barrancas,2016,42.16,45.49
44,La Guajira,44090,Dibulla,2016,40.15,43.81
44,La Guajira,44098,Distracción,2016,42.2,45.54
44,La Guajira,44110,El Molino,2016,47.92,49.11
44,La Guajira,44279,Fonseca,2016,45.79,47.93
44,La Guajira,44378,Hatonuevo,2016,39.85,44.25
41,Huila,41000,Huila,2016,50.43,51.52
41,Huila,41001,Neiva,2016,53.27,53.41
41,Huila,41006,Acevedo,2016,43.24,46.63
41,Huila,41013,Agrado,2016,50.7,51.97
41,Huila,41016,Aipe,2016,44.18,46.23
41,Huila,41020,Algeciras,2016,48.58,49.84
41,Huila,41026,Altamira,2016,49.42,52.33
41,Huila,41078,Baraya,2016,47.28,48.47
41,Huila,41132,Campoalegre,2016,46.7,48.27
41,Huila,41206,Colombia,2016,49.32,48.78
41,Huila,41801,Teruel,2016,48.21,48.65
41,Huila,41807,Timaná,2016,47.87,49.87
41,Huila,41872,Villavieja,2016,47.97,48.39
41,Huila,41885,Yaguará,2016,51.65,50.3
41,Huila,41615,Rivera,2016,52.55,51.42
41,Huila,41660,Saladoblanco,2016,49.26,50.66
41,Huila,41668,San Agustín,2016,50.15,51.04
41,Huila,41676,Santa María,2016,47.33,49.63
41,Huila,41770,Suaza,2016,45.42,48.12
41,Huila,41791,Tarqui,2016,48.65,49.32
41,Huila,41797,Tesalia,2016,50.78,52.15
41,Huila,41799,Tello,2016,47.46,48.26
41,Huila,41244,Elías,2016,51.84,52.76
41,Huila,41298,Garzón,2016,50.05,51.51
41,Huila,41306,Gigante,2016,50.71,51.32
41,Huila,41319,Guadalupe,2016,46.96,48.61
41,Huila,41349,Hobo,2016,48.46,48.96
41,Huila,41357,Iquira,2016,45.79,48.27
41,Huila,41359,Isnos,2016,50.07,51.33
41,Huila,41378,La Argentina,2016,49.37,50.17
41,Huila,41396,La Plata,2016,48.96,50.23
